atomic_finding_id,candidate_id,cluster_id,bug_type_id,mapping_status
AF-004577,VF-13-usatyuk-r03-017,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-004718,VF-14-bao-r01-010,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-004940,VF-14-bao-r03-010,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-004941,VF-14-bao-r03-010,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-004942,VF-14-bao-r03-010,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-004997,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-004998,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005000,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005002,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005003,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005004,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005005,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005006,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005007,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005008,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005009,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005010,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005011,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005012,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005013,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005014,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005015,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005016,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005017,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005020,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005021,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005022,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005023,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005025,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005026,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005027,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005028,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005029,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005030,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005031,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005033,VF-15-rath-r01-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005216,VF-16-collier-r01-029,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005217,VF-16-collier-r01-029,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005218,VF-16-collier-r01-029,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005219,VF-16-collier-r01-029,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005220,VF-16-collier-r01-029,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005221,VF-16-collier-r01-029,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005222,VF-16-collier-r01-029,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005223,VF-16-collier-r01-029,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005224,VF-16-collier-r01-029,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005225,VF-16-collier-r01-029,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005226,VF-16-collier-r01-029,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005227,VF-16-collier-r01-029,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005228,VF-16-collier-r01-029,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005229,VF-16-collier-r01-029,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005230,VF-16-collier-r01-029,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005231,VF-16-collier-r01-029,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005232,VF-16-collier-r01-029,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005233,VF-16-collier-r01-029,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005234,VF-16-collier-r01-029,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005235,VF-16-collier-r01-029,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005236,VF-16-collier-r01-029,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005237,VF-16-collier-r01-029,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005238,VF-16-collier-r01-029,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005262,VF-16-collier-r02-001,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005263,VF-16-collier-r02-001,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005264,VF-16-collier-r02-001,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005265,VF-16-collier-r02-001,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005266,VF-16-collier-r02-001,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005267,VF-16-collier-r02-001,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005268,VF-16-collier-r02-001,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005269,VF-16-collier-r02-001,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005270,VF-16-collier-r02-001,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005271,VF-16-collier-r02-001,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005272,VF-16-collier-r02-001,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005429,VF-16-collier-r02-008,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005430,VF-16-collier-r02-008,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005432,VF-16-collier-r02-008,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005433,VF-16-collier-r02-008,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005434,VF-16-collier-r02-008,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005435,VF-16-collier-r02-008,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005436,VF-16-collier-r02-008,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005437,VF-16-collier-r02-008,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005438,VF-16-collier-r02-008,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005439,VF-16-collier-r02-008,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005577,VF-16-collier-r03-003,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005693,VF-17-antonini-r01-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005694,VF-17-antonini-r01-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005695,VF-17-antonini-r01-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005794,VF-17-antonini-r01-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005795,VF-17-antonini-r01-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005796,VF-17-antonini-r01-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005851,VF-17-antonini-r01-035,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005852,VF-17-antonini-r01-035,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005853,VF-17-antonini-r01-035,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005854,VF-17-antonini-r01-035,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005902,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005903,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005904,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005906,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005907,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005909,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005910,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005911,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005913,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005914,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005915,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005916,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005917,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005918,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005919,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005920,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005922,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005923,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005925,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005926,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005927,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005928,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005929,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005930,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005931,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005932,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005933,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005934,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005935,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005937,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005938,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005940,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005941,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005943,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005944,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005945,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005948,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005949,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-005950,VF-17-antonini-r02-006,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006028,VF-17-antonini-r03-021,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006031,VF-17-antonini-r03-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006032,VF-17-antonini-r03-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006033,VF-17-antonini-r03-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006034,VF-17-antonini-r03-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006035,VF-17-antonini-r03-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006036,VF-17-antonini-r03-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006037,VF-17-antonini-r03-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006038,VF-17-antonini-r03-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006039,VF-17-antonini-r03-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006040,VF-17-antonini-r03-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006041,VF-17-antonini-r03-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006042,VF-17-antonini-r03-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006043,VF-17-antonini-r03-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006044,VF-17-antonini-r03-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006045,VF-17-antonini-r03-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006046,VF-17-antonini-r03-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006047,VF-17-antonini-r03-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006048,VF-17-antonini-r03-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006049,VF-17-antonini-r03-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006050,VF-17-antonini-r03-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006051,VF-17-antonini-r03-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006052,VF-17-antonini-r03-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006161,VF-18-he-r01-005,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006162,VF-18-he-r01-005,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006163,VF-18-he-r01-005,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006306,VF-18-he-r02-004,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006307,VF-18-he-r02-004,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006308,VF-18-he-r02-004,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006309,VF-18-he-r02-004,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006310,VF-18-he-r02-004,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006311,VF-18-he-r02-004,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006312,VF-18-he-r02-004,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006313,VF-18-he-r02-004,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006314,VF-18-he-r02-004,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006315,VF-18-he-r02-004,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006316,VF-18-he-r02-004,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006317,VF-18-he-r02-004,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006318,VF-18-he-r02-004,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006319,VF-18-he-r02-004,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006320,VF-18-he-r02-004,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006321,VF-18-he-r02-004,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006322,VF-18-he-r02-004,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006323,VF-18-he-r02-004,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006324,VF-18-he-r02-004,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006325,VF-18-he-r02-004,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006326,VF-18-he-r02-004,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006327,VF-18-he-r02-004,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006465,VF-18-he-r03-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006529,VF-18-he-r03-038,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006614,VF-19-hartman-r01-013,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006615,VF-19-hartman-r01-013,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006616,VF-19-hartman-r01-013,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006617,VF-19-hartman-r01-013,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006618,VF-19-hartman-r01-013,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006619,VF-19-hartman-r01-013,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006620,VF-19-hartman-r01-013,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006781,VF-19-hartman-r03-010,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006782,VF-19-hartman-r03-010,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006789,VF-20-hubeny-r01-002,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006790,VF-20-hubeny-r01-002,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006791,VF-20-hubeny-r01-002,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006792,VF-20-hubeny-r01-002,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006793,VF-20-hubeny-r01-002,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006794,VF-20-hubeny-r01-002,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006795,VF-20-hubeny-r01-002,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006796,VF-20-hubeny-r01-002,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006797,VF-20-hubeny-r01-002,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006798,VF-20-hubeny-r01-002,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-006855,VF-20-hubeny-r01-011,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007043,VF-20-hubeny-r03-014,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007044,VF-20-hubeny-r03-014,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007045,VF-20-hubeny-r03-014,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007046,VF-20-hubeny-r03-014,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007047,VF-20-hubeny-r03-014,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007048,VF-20-hubeny-r03-014,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007049,VF-20-hubeny-r03-014,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007050,VF-20-hubeny-r03-015,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007051,VF-20-hubeny-r03-015,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007052,VF-20-hubeny-r03-015,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007053,VF-20-hubeny-r03-015,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007054,VF-20-hubeny-r03-015,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007055,VF-20-hubeny-r03-015,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007056,VF-20-hubeny-r03-015,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007057,VF-20-hubeny-r03-015,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007058,VF-20-hubeny-r03-015,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007175,VF-21-weng-r01-005,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007176,VF-21-weng-r01-005,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007177,VF-21-weng-r01-005,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007228,VF-21-weng-r02-012,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007269,VF-21-weng-r02-021,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007271,VF-21-weng-r02-021,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007272,VF-21-weng-r02-021,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007274,VF-21-weng-r02-021,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007275,VF-21-weng-r02-021,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007276,VF-21-weng-r02-021,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007287,VF-21-weng-r02-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007288,VF-21-weng-r02-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007289,VF-21-weng-r02-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007290,VF-21-weng-r02-024,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007306,VF-21-weng-r02-037,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007307,VF-21-weng-r02-037,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007308,VF-21-weng-r02-037,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007309,VF-21-weng-r02-037,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007310,VF-21-weng-r02-037,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007311,VF-21-weng-r02-037,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007312,VF-21-weng-r02-037,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007368,VF-21-weng-r03-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007369,VF-21-weng-r03-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007370,VF-21-weng-r03-007,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007514,VF-22-yang-r01-003,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007518,VF-22-yang-r01-003,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007519,VF-22-yang-r01-003,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007520,VF-22-yang-r01-003,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007521,VF-22-yang-r01-003,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007522,VF-22-yang-r01-003,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007705,VF-22-yang-r03-008,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007706,VF-22-yang-r03-009,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007707,VF-22-yang-r03-009,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007708,VF-22-yang-r03-009,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007709,VF-22-yang-r03-009,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-007710,VF-22-yang-r03-009,CS-0001,BT-CAMP-0001,canonical_bug_type
AF-000013,VF-01-almheiri-r01-003,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000016,VF-01-almheiri-r01-003,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000017,VF-01-almheiri-r01-003,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000018,VF-01-almheiri-r01-003,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000019,VF-01-almheiri-r01-003,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000020,VF-01-almheiri-r01-003,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000023,VF-01-almheiri-r01-003,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000024,VF-01-almheiri-r01-003,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000026,VF-01-almheiri-r01-003,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000027,VF-01-almheiri-r01-003,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000028,VF-01-almheiri-r01-003,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000036,VF-01-almheiri-r01-006,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000041,VF-01-almheiri-r01-006,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000043,VF-01-almheiri-r01-007,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000048,VF-01-almheiri-r01-007,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000049,VF-01-almheiri-r01-007,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000100,VF-01-almheiri-r02-003,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000101,VF-01-almheiri-r02-003,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000104,VF-01-almheiri-r02-003,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000105,VF-01-almheiri-r02-003,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000107,VF-01-almheiri-r02-003,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000108,VF-01-almheiri-r02-003,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000129,VF-01-almheiri-r02-008,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000134,VF-01-almheiri-r02-008,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000135,VF-01-almheiri-r02-008,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000139,VF-01-almheiri-r02-009,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000141,VF-01-almheiri-r02-009,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000142,VF-01-almheiri-r02-009,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000144,VF-01-almheiri-r02-009,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000147,VF-01-almheiri-r02-009,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000591,VF-02-maloney-r02-025,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000593,VF-02-maloney-r02-025,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000596,VF-02-maloney-r02-025,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000597,VF-02-maloney-r02-025,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000600,VF-02-maloney-r02-025,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000629,VF-02-maloney-r03-004,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000630,VF-02-maloney-r03-004,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000631,VF-02-maloney-r03-004,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000638,VF-02-maloney-r03-004,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000640,VF-02-maloney-r03-004,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000641,VF-02-maloney-r03-004,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000724,VF-02-maloney-r03-013,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000725,VF-02-maloney-r03-013,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000726,VF-02-maloney-r03-013,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000727,VF-02-maloney-r03-013,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000729,VF-02-maloney-r03-013,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000730,VF-02-maloney-r03-013,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000731,VF-02-maloney-r03-013,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000732,VF-02-maloney-r03-013,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000733,VF-02-maloney-r03-013,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000734,VF-02-maloney-r03-013,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000735,VF-02-maloney-r03-013,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000736,VF-02-maloney-r03-013,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000737,VF-02-maloney-r03-013,CS-0003,BT-CAMP-0002,canonical_bug_type
